Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1009,62,Female,Sunglasses,Accessories,60,Connecticut,L,Beige,Summer,5.0,Yes,Express,Yes,Yes,44,PayPal,Weekly
1904,60,Female,Jeans,Clothing,31,Rhode Island,M,White,Spring,5.0,No,Free Shipping,Yes,Yes,14,Debit Card,Bi-Weekly
2060,64,Female,Shoes,Footwear,69,Georgia,S,Yellow,Summer,3.0,Yes,Standard,No,No,11,Credit Card,Weekly
1971,69,Male,Skirt,Clothing,36,Wisconsin,L,Green,Fall,4.0,No,2-Day Shipping,No,No,10,Apple Pay,Annually
2689,60,Female,Hoodie,Clothing,34,Massachusetts,M,Pink,Fall,4.0,Yes,Store Pickup,No,No,29,PayPal,Monthly
2536,22,Male,Dress,Clothing,65,Maine,L,Pink,Summer,4.0,Yes,2-Day Shipping,No,No,24,Credit Card,Monthly
1192,26,Female,Boots,Footwear,66,West Virginia,XL,Red,Fall,4.0,Yes,Express,Yes,Yes,39,Debit Card,Weekly
1985,18,Male,Backpack,Accessories,75,Missouri,XL,Violet,Summer,4.0,Yes,Express,Yes,Yes,48,Credit Card,Annually
2650,35,Female,Gloves,Accessories,78,Arkansas,S,White,Winter,5.0,No,2-Day Shipping,Yes,Yes,19,Apple Pay,Monthly
858,41,Male,Blouse,Clothing,62,Maryland,XL,Blue,Spring,5.0,No,Express,No,No,49,Debit Card,Monthly
1940,33,Male,Jeans,Clothing,71,Kansas,S,Violet,Winter,4.0,No,Free Shipping,Yes,Yes,36,Credit Card,Monthly
3529,28,Male,Pants,Clothing,67,Minnesota,S,Brown,Winter,4.0,Yes,Express,No,No,29,Apple Pay,Monthly
876,36,Female,T-shirt,Clothing,90,Minnesota,XL,Charcoal,Fall,4.0,No,Standard,Yes,Yes,41,Debit Card,Monthly
1663,43,Female,Handbag,Accessories,38,Vermont,S,Blue,Summer,3.0,No,2-Day Shipping,No,No,26,Credit Card,Monthly
175,19,Male,T-shirt,Clothing,28,Missouri,L,Beige,Fall,4.0,No,Express,Yes,Yes,25,PayPal,Monthly
3765,24,Female,Scarf,Accessories,67,Michigan,M,Yellow,Winter,5.0,No,Free Shipping,Yes,Yes,29,Gift Card,Monthly
3289,29,Male,Socks,Clothing,62,Virginia,M,Green,Winter,1.0,No,Express,Yes,Yes,13,Gift Card,Weekly
1360,22,Male,Jewelry,Accessories,82,Utah,L,Turquoise,Spring,1.0,Yes,Free Shipping,Yes,Yes,27,Debit Card,Weekly
431,70,Male,Sweater,Clothing,76,Illinois,XL,Teal,Winter,4.0,No,Free Shipping,No,No,17,Debit Card,Annually
3852,45,Male,Coat,Outerwear,85,Idaho,XL,Olive,Winter,4.0,No,Next Day Air,Yes,Yes,31,Credit Card,Bi-Weekly
2798,42,Male,Belt,Accessories,25,West Virginia,XL,Peach,Winter,4.0,No,2-Day Shipping,Yes,Yes,1,Credit Card,Weekly
1471,67,Male,Sneakers,Footwear,93,Indiana,XL,Silver,Winter,5.0,No,Store Pickup,Yes,Yes,32,Credit Card,Weekly
3861,58,Female,Backpack,Accessories,39,California,M,Gold,Winter,5.0,No,Express,Yes,Yes,30,Credit Card,Monthly
2765,53,Female,T-shirt,Clothing,57,California,L,Gold,Summer,4.0,No,Standard,Yes,Yes,49,Debit Card,Weekly
1635,65,Female,Shoes,Footwear,76,California,L,Teal,Winter,5.0,No,Free Shipping,Yes,Yes,23,Credit Card,Weekly
2738,35,Female,Jewelry,Accessories,90,Maryland,XL,Yellow,Spring,2.0,No,2-Day Shipping,Yes,Yes,10,Credit Card,Bi-Weekly
3660,60,Female,Dress,Clothing,25,Idaho,S,Maroon,Winter,5.0,No,Free Shipping,No,No,41,Apple Pay,Annually
1602,46,Male,Shorts,Clothing,49,Vermont,XL,Blue,Winter,5.0,No,Express,Yes,Yes,17,Credit Card,Weekly
2022,59,Male,Shirt,Clothing,100,Michigan,XL,Green,Fall,5.0,No,Next Day Air,Yes,Yes,12,Credit Card,Bi-Weekly
900,65,Male,Sunglasses,Accessories,38,Kentucky,XL,Maroon,Winter,4.0,No,Free Shipping,No,No,46,Credit Card,Monthly
2324,57,Female,Hat,Accessories,78,Montana,S,Maroon,Winter,5.0,No,Express,Yes,Yes,10,Debit Card,Weekly
1602,52,Male,Hat,Accessories,42,Vermont,XL,Pink,Summer,3.0,No,Standard,Yes,Yes,49,Apple Pay,Monthly
103,50,Female,Belt,Accessories,64,Arizona,XL,Teal,Winter,5.0,No,Free Shipping,Yes,Yes,7,Credit Card,Bi-Weekly
2244,45,Female,Socks,Clothing,22,Alabama,L,Charcoal,Spring,3.0,No,Free Shipping,No,No,14,Credit Card,Annually
1544,21,Female,T-shirt,Clothing,79,Pennsylvania,M,Gray,Winter,2.0,No,Free Shipping,Yes,Yes,5,Credit Card,Monthly
920,54,Female,Socks,Clothing,62,Massachusetts,L,Blue,Fall,3.0,No,Express,Yes,Yes,6,PayPal,Monthly
3208,60,Male,Backpack,Accessories,56,Delaware,M,Gray,Fall,5.0,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly
2298,28,Female,Blouse,Clothing,91,Arkansas,XL,Charcoal,Summer,5.0,No,Standard,Yes,Yes,27,Credit Card,Weekly
1045,69,Female,Sunglasses,Accessories,55,Mississippi,L,Violet,Spring,4.0,No,Free Shipping,Yes,Yes,28,Debit Card,Weekly
2107,57,Female,Sunglasses,Accessories,90,Wisconsin,L,Charcoal,Summer,5.0,No,Express,Yes,Yes,9,Credit Card,Monthly
1669,31,Female,Blouse,Clothing,69,Delaware,XL,Indigo,Spring,1.0,Yes,Free Shipping,Yes,Yes,6,Credit Card,Monthly
3775,66,Male,Backpack,Accessories,71,Illinois,S,Beige,Summer,5.0,Yes,Standard,Yes,Yes,5,PayPal,Annually
2405,37,Male,Socks,Clothing,86,Wyoming,S,Magenta,Winter,3.0,Yes,Free Shipping,Yes,Yes,22,Credit Card,Annually
769,54,Female,Shirt,Clothing,94,Arkansas,L,Beige,Winter,5.0,No,Standard,No,No,28,Debit Card,Monthly
3649,46,Male,Blouse,Clothing,43,Connecticut,XL,Blue,Summer,4.0,No,Free Shipping,Yes,Yes,8,Apple Pay,Monthly
2257,67,Male,Blouse,Clothing,84,Connecticut,XL,Turquoise,Fall,3.0,No,Express,Yes,Yes,49,Debit Card,Monthly
2179,35,Male,Hoodie,Clothing,89,Massachusetts,S,White,Summer,5.0,No,Store Pickup,Yes,Yes,47,Credit Card,Weekly
1986,19,Male,Scarf,Accessories,39,Oklahoma,M,Lavender,Spring,5.0,No,2-Day Shipping,No,No,12,PayPal,Annually
588,39,Male,Shorts,Clothing,99,Mississippi,L,Gold,Winter,5.0,No,2-Day Shipping,Yes,Yes,40,Debit Card,Weekly
1928,61,Male,T-shirt,Clothing,54,New Mexico,S,Turquoise,Fall,4.0,Yes,Free Shipping,Yes,Yes,16,Apple Pay,Monthly
3281,56,Female,Dress,Clothing,32,Vermont,XL,Purple,Summer,2.0,No,Standard,No,No,5,PayPal,Monthly
1278,48,Female,Sandals,Footwear,70,Indiana,XL,Green,Spring,3.0,No,Standard,Yes,Yes,7,Credit Card,Weekly
2158,31,Female,Coat,Outerwear,42,Indiana,XL,White,Winter,3.0,No,Free Shipping,Yes,Yes,47,Credit Card,Annually
2327,33,Female,Sneakers,Footwear,83,Wisconsin,S,Peach,Spring,5.0,No,Free Shipping,Yes,Yes,4,Credit Card,Monthly
782,56,Male,Socks,Clothing,39,Mississippi,S,Lavender,Spring,5.0,Yes,Express,Yes,Yes,18,PayPal,Monthly
3058,52,Male,Sandals,Footwear,29,Montana,XL,Purple,Summer,4.0,No,Standard,Yes,Yes,40,Debit Card,Monthly
3730,51,Female,Belt,Accessories,81,Indiana,L,Violet,Winter,3.0,Yes,Express,Yes,Yes,9,Credit Card,Weekly
2731,18,Female,Hat,Accessories,77,Iowa,S,Magenta,Winter,5.0,No,Free Shipping,Yes,Yes,18,Credit Card,Annually
2227,64,Female,Jacket,Outerwear,66,New York,S,Magenta,Spring,4.0,No,Express,Yes,Yes,23,Credit Card,Weekly
3531,29,Male,Boots,Footwear,90,New Mexico,XL,Teal,Summer,5.0,No,2-Day Shipping,Yes,Yes,44,Credit Card,Monthly
2916,46,Male,Hoodie,Clothing,61,Wyoming,S,Purple,Fall,5.0,No,Standard,No,No,7,Credit Card,Annually
910,63,Female,Sweater,Clothing,69,California,S,Silver,Winter,5.0,No,Standard,No,No,7,Credit Card,Weekly
2854,27,Male,Jewelry,Accessories,63,Washington,S,Magenta,Summer,5.0,No,Free Shipping,Yes,Yes,15,PayPal,Bi-Weekly
977,41,Female,T-shirt,Clothing,84,Vermont,XL,Green,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,16,Credit Card,Bi-Weekly
1338,42,Male,Shorts,Clothing,65,New York,S,Gray,Fall,4.0,Yes,Standard,Yes,Yes,48,Credit Card,Weekly
3021,23,Male,Scarf,Accessories,89,Rhode Island,XL,Black,Spring,4.0,No,2-Day Shipping,Yes,Yes,5,Credit Card,Annually
1023,22,Female,Backpack,Accessories,94,West Virginia,M,Lavender,Fall,5.0,No,Store Pickup,Yes,Yes,47,Debit Card,Weekly
61,31,Female,Shirt,Clothing,85,Michigan,M,Green,Winter,5.0,No,Express,Yes,Yes,29,Apple Pay,Bi-Weekly
3802,37,Male,Jewelry,Accessories,88,Connecticut,L,Beige,Summer,4.0,No,Express,Yes,Yes,48,PayPal,Weekly
2216,37,Female,Sandals,Footwear,78,Minnesota,XL,Teal,Summer,4.0,No,Store Pickup,Yes,Yes,38,Debit Card,Monthly
3648,55,Male,Sweater,Clothing,30,South Carolina,XL,Charcoal,Summer,5.0,Yes,Free Shipping,No,No,3,PayPal,Monthly
3232,46,Male,Shorts,Clothing,35,Alabama,M,Cyan,Winter,4.0,Yes,Standard,Yes,Yes,40,Credit Card,Monthly
1463,60,Female,Gloves,Accessories,97,West Virginia,S,Blue,Spring,5.0,No,Next Day Air,No,No,13,PayPal,Monthly
2850,43,Male,Socks,Clothing,89,Virginia,S,Indigo,Winter,2.0,No,Free Shipping,Yes,Yes,9,PayPal,Monthly
617,28,Male,Dress,Clothing,28,Colorado,L,Blue,Spring,4.0,No,Express,Yes,Yes,24,PayPal,Monthly
1659,29,Female,Blouse,Clothing,66,Montana,XL,Green,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,13,Credit Card,Bi-Weekly
643,59,Male,Boots,Footwear,83,Oklahoma,L,Yellow,Fall,4.0,No,Store Pickup,Yes,Yes,7,Apple Pay,Monthly
2181,35,Male,Jacket,Outerwear,42,Nebraska,L,Green,Fall,2.0,Yes,2-Day Shipping,Yes,Yes,13,Gift Card,Annually
1096,49,Male,Jewelry,Accessories,65,Oklahoma,S,Teal,Fall,5.0,Yes,Free Shipping,No,No,40,Debit Card,Monthly
1522,60,Male,Shorts,Clothing,82,California,M,Peach,Winter,2.0,No,Express,Yes,Yes,32,Debit Card,Monthly
2500,52,Male,Sandals,Footwear,92,Indiana,L,Orange,Spring,5.0,No,Store Pickup,Yes,Yes,46,Credit Card,Monthly
2846,61,Male,Shirt,Clothing,30,New Hampshire,XL,Red,Fall,4.0,No,Express,Yes,Yes,6,Apple Pay,Weekly
1525,52,Male,Pants,Clothing,49,North Carolina,M,Magenta,Summer,3.0,Yes,2-Day Shipping,Yes,Yes,34,Credit Card,Weekly
149,62,Female,Jewelry,Accessories,90,Pennsylvania,M,Cyan,Winter,5.0,No,2-Day Shipping,Yes,Yes,28,Credit Card,Monthly
1942,39,Female,Socks,Clothing,60,Texas,L,Peach,Spring,4.0,No,Express,Yes,Yes,12,PayPal,Monthly
2045,68,Female,Shoes,Footwear,39,Iowa,S,Brown,Winter,4.0,No,Free Shipping,Yes,Yes,23,PayPal,Bi-Weekly
1598,40,Male,Shoes,Footwear,20,Pennsylvania,S,Yellow,Spring,4.0,No,Free Shipping,Yes,Yes,30,Debit Card,Monthly
298,29,Female,Backpack,Accessories,60,Maryland,M,Lavender,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,36,Debit Card,Monthly
3002,38,Female,Handbag,Accessories,63,Connecticut,XL,Violet,Spring,4.0,Yes,Express,No,No,23,Apple Pay,Monthly
2467,43,Male,Pants,Clothing,79,Massachusetts,L,Red,Spring,5.0,No,Express,No,No,15,Gift Card,Bi-Weekly
3874,24,Female,Hat,Accessories,64,Nebraska,M,Green,Winter,5.0,No,Express,Yes,Yes,43,Debit Card,Monthly
1673,29,Female,Sweater,Clothing,97,Illinois,M,Beige,Fall,5.0,No,Free Shipping,Yes,Yes,30,Gift Card,Monthly
3592,59,Male,Sandals,Footwear,65,Kentucky,L,Turquoise,Winter,1.0,Yes,Free Shipping,No,No,5,Credit Card,Monthly
1809,35,Male,Shorts,Clothing,71,Utah,M,Silver,Spring,5.0,Yes,Standard,Yes,Yes,39,Credit Card,Monthly
112,28,Female,Shoes,Footwear,39,New Mexico,XL,Peach,Winter,5.0,No,Free Shipping,Yes,Yes,22,Credit Card,Monthly
1631,33,Female,Jeans,Clothing,30,Utah,XL,Pink,Winter,5.0,No,Next Day Air,Yes,Yes,28,Debit Card,Bi-Weekly
1471,36,Female,Pants,Clothing,68,Louisiana,XL,Purple,Winter,4.0,Yes,2-Day Shipping,Yes,Yes,31,Credit Card,Annually
3347,65,Female,Boots,Footwear,27,Kansas,M,Lavender,Winter,5.0,No,Free Shipping,Yes,Yes,8,Debit Card,Bi-Weekly
1649,38,Male,Boots,Footwear,45,New York,L,Silver,Winter,5.0,No,Free Shipping,No,No,15,PayPal,Weekly
2667,48,Female,Pants,Clothing,65,Alabama,M,Magenta,Winter,5.0,No,Store Pickup,Yes,Yes,2,Credit Card,Weekly
1361,70,Male,Blouse,Clothing,79,Ohio,L,Gold,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,32,Debit Card,Weekly
1061,37,Male,Sandals,Footwear,91,New Mexico,XL,Beige,Spring,,No,Express,Yes,Yes,32,Gift Card,Monthly
159,70,Female,Shoes,Footwear,93,Utah,M,Peach,Fall,3.0,No,Standard,Yes,Yes,6,Credit Card,Monthly
2962,21,Male,Sunglasses,Accessories,26,Alaska,L,Brown,Summer,4.0,Yes,Express,Yes,Yes,47,Debit Card,Monthly
3453,19,Female,Pants,Clothing,98,North Carolina,L,Lavender,Summer,5.0,No,Express,Yes,Yes,5,Credit Card,Weekly
1605,56,Female,Sandals,Footwear,29,Indiana,M,Gray,Summer,4.0,No,Free Shipping,Yes,Yes,36,Debit Card,Monthly
2701,31,Male,Sweater,Clothing,46,Washington,L,Orange,Winter,3.0,Yes,Free Shipping,Yes,Yes,10,PayPal,Monthly
3184,46,Female,Coat,Outerwear,94,Mississippi,S,White,Winter,2.0,No,Express,Yes,Yes,40,Debit Card,Annually
2496,44,Female,Sneakers,Footwear,91,West Virginia,L,Turquoise,Summer,4.0,Yes,Free Shipping,Yes,Yes,38,Debit Card,Bi-Weekly
159,57,Male,Sneakers,Footwear,98,South Dakota,M,Yellow,Winter,3.0,Yes,Free Shipping,Yes,Yes,20,Debit Card,Monthly
1692,54,Male,Hoodie,Clothing,43,New Mexico,XL,Pink,Winter,5.0,Yes,Express,No,No,33,Credit Card,Monthly
234,45,Female,Jewelry,Accessories,51,Alabama,S,Lavender,Fall,5.0,Yes,Express,Yes,Yes,12,PayPal,Monthly
1115,63,Female,Shirt,Clothing,98,New Mexico,L,Lavender,Winter,4.0,No,Store Pickup,No,No,41,PayPal,Monthly
2566,38,Female,Shoes,Footwear,51,Rhode Island,L,Black,Summer,5.0,No,Free Shipping,Yes,Yes,20,Debit Card,Monthly
3485,57,Female,Jewelry,Accessories,28,Kansas,S,Cyan,Summer,2.0,Yes,2-Day Shipping,Yes,Yes,49,Debit Card,Monthly
3757,24,Female,Jacket,Outerwear,55,Louisiana,L,Pink,Winter,5.0,Yes,Express,Yes,Yes,9,Apple Pay,Bi-Weekly
3646,53,Female,Shorts,Clothing,79,Montana,S,Silver,Winter,4.0,Yes,Express,Yes,Yes,32,Debit Card,Weekly
565,22,Male,Shoes,Footwear,69,Wisconsin,XL,Magenta,Spring,5.0,No,Express,Yes,Yes,8,Debit Card,Monthly
2567,59,Male,Shirt,Clothing,58,Kansas,L,Cyan,Spring,5.0,Yes,Express,Yes,Yes,2,Debit Card,Annually
258,49,Male,Dress,Clothing,89,Wyoming,L,Indigo,Summer,4.0,No,2-Day Shipping,Yes,Yes,15,Debit Card,Bi-Weekly
1546,28,Male,Jacket,Outerwear,96,Iowa,L,Orange,Spring,3.0,No,Free Shipping,Yes,Yes,26,Credit Card,Weekly
2173,32,Female,Sneakers,Footwear,62,Connecticut,S,Black,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,36,Gift Card,Bi-Weekly
252,47,Male,Jacket,Outerwear,70,Pennsylvania,M,Lavender,Winter,5.0,No,Express,Yes,Yes,36,Credit Card,Monthly
629,38,Female,Gloves,Accessories,53,Montana,L,Turquoise,Summer,5.0,No,Express,No,No,25,Debit Card,Bi-Weekly
2465,27,Male,Shoes,Footwear,26,Oregon,L,Maroon,Summer,4.0,Yes,2-Day Shipping,No,No,43,PayPal,Weekly
2240,52,Male,Boots,Footwear,35,Utah,M,White,Summer,2.0,No,Free Shipping,No,No,20,Credit Card,Annually
3310,60,Male,Backpack,Accessories,64,West Virginia,S,Magenta,Winter,5.0,Yes,Free Shipping,Yes,Yes,20,Credit Card,Weekly
1451,31,Male,Gloves,Accessories,84,South Carolina,M,Teal,Spring,4.0,No,Free Shipping,Yes,Yes,38,Gift Card,Monthly
3106,37,Male,Sunglasses,Accessories,86,Illinois,L,Indigo,Winter,4.0,No,2-Day Shipping,Yes,Yes,22,Debit Card,Monthly
2709,58,Male,Blouse,Clothing,24,North Dakota,XL,Beige,Fall,5.0,No,2-Day Shipping,No,No,4,Credit Card,Annually
842,18,Male,Scarf,Accessories,36,Vermont,M,Yellow,Fall,5.0,Yes,Free Shipping,Yes,Yes,1,Debit Card,Monthly
919,50,Female,Hat,Accessories,67,Georgia,S,Pink,Fall,4.0,No,Free Shipping,Yes,Yes,32,Credit Card,Monthly
2181,34,Female,Gloves,Accessories,45,Hawaii,M,Purple,Fall,3.0,No,Standard,Yes,Yes,42,Debit Card,Monthly
2184,31,Male,Backpack,Accessories,35,Colorado,S,Indigo,Spring,3.0,No,Free Shipping,Yes,Yes,29,PayPal,Monthly
3639,34,Male,Jeans,Clothing,76,Arkansas,L,Lavender,Winter,5.0,No,Free Shipping,Yes,Yes,11,PayPal,Annually
3750,58,Male,Blouse,Clothing,31,West Virginia,L,Orange,Winter,4.0,No,Free Shipping,No,No,36,Debit Card,Weekly
3837,18,Male,Jewelry,Accessories,22,North Carolina,M,Magenta,Summer,4.0,Yes,2-Day Shipping,No,No,18,Credit Card,Monthly
3022,32,Female,Scarf,Accessories,23,Washington,M,Olive,Winter,3.0,No,Free Shipping,Yes,Yes,44,PayPal,Monthly
2856,59,Male,Sandals,Footwear,93,Louisiana,L,Cyan,Fall,4.0,Yes,Free Shipping,No,No,11,Credit Card,Weekly
1923,58,Male,Dress,Clothing,91,Arkansas,S,Orange,Winter,4.0,No,Free Shipping,Yes,Yes,31,Debit Card,Annually
1113,54,Male,Sweater,Clothing,41,Delaware,XL,Purple,Summer,3.0,No,Free Shipping,No,No,1,Debit Card,Monthly
1115,69,Female,Pants,Clothing,66,Arkansas,M,Olive,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,39,Debit Card,Bi-Weekly
1298,44,Female,Sweater,Clothing,74,Washington,M,Lavender,Spring,,Yes,Express,Yes,Yes,44,PayPal,Annually
1838,61,Female,Jacket,Outerwear,52,Nebraska,S,Pink,Fall,5.0,Yes,Standard,Yes,Yes,39,Apple Pay,Monthly
3089,58,Female,Backpack,Accessories,30,Oklahoma,S,Charcoal,Winter,5.0,Yes,Express,Yes,Yes,2,PayPal,Monthly
3532,61,Female,Coat,Outerwear,56,Louisiana,XL,Maroon,Summer,4.0,No,Standard,No,No,45,Credit Card,Weekly
3637,69,Male,Shoes,Footwear,62,Ohio,M,Turquoise,Winter,4.0,No,Express,Yes,Yes,41,Credit Card,Monthly
83,27,Male,Hat,Accessories,26,New Mexico,XL,Beige,Fall,5.0,Yes,Express,Yes,Yes,45,Debit Card,Annually
3368,18,Male,Scarf,Accessories,28,Alabama,XL,Yellow,Winter,5.0,No,Free Shipping,No,No,43,Debit Card,Annually
1619,51,Male,T-shirt,Clothing,75,Arizona,M,Peach,Fall,4.0,Yes,Free Shipping,Yes,Yes,3,Credit Card,Monthly
2632,42,Male,Jacket,Outerwear,90,North Carolina,L,Peach,Summer,4.0,Yes,2-Day Shipping,Yes,Yes,27,Debit Card,Weekly
120,43,Male,Shoes,Footwear,68,California,XL,Yellow,Fall,4.0,No,Free Shipping,Yes,Yes,11,Apple Pay,Weekly
1676,68,Female,Handbag,Accessories,75,Kansas,S,Cyan,Fall,4.0,No,Standard,No,No,33,Debit Card,Weekly
204,28,Male,Jeans,Clothing,66,Texas,XL,Charcoal,Winter,4.0,No,2-Day Shipping,Yes,Yes,23,Credit Card,Monthly
2005,36,Male,Socks,Clothing,46,Alaska,M,Maroon,Fall,4.0,No,2-Day Shipping,No,No,5,Credit Card,Monthly
3199,35,Female,Shoes,Footwear,85,Rhode Island,L,Lavender,Winter,4.0,Yes,Standard,No,No,13,Apple Pay,Monthly
3746,31,Male,T-shirt,Clothing,20,West Virginia,L,Yellow,Fall,5.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Weekly
3100,19,Male,Sneakers,Footwear,61,South Carolina,L,Red,Spring,5.0,No,Free Shipping,Yes,Yes,11,PayPal,Monthly
3093,35,Female,Skirt,Clothing,27,South Carolina,XL,Pink,Spring,4.0,No,2-Day Shipping,No,No,7,Debit Card,Bi-Weekly
111,44,Male,Hat,Accessories,48,New Jersey,M,Turquoise,Winter,5.0,Yes,Free Shipping,Yes,Yes,20,Debit Card,Weekly
1965,21,Female,Belt,Accessories,68,Texas,L,Olive,Winter,5.0,No,2-Day Shipping,Yes,Yes,4,PayPal,Monthly
3850,30,Male,Sweater,Clothing,85,Florida,M,Olive,Spring,5.0,Yes,2-Day Shipping,No,No,13,Credit Card,Weekly
974,29,Female,Backpack,Accessories,78,Arkansas,L,Gray,Fall,4.0,Yes,Standard,No,No,16,Debit Card,Monthly
2476,69,Male,Sneakers,Footwear,96,California,M,Maroon,Fall,5.0,Yes,Standard,Yes,Yes,13,Credit Card,Monthly
2352,28,Male,Backpack,Accessories,72,Arizona,S,Brown,Fall,5.0,No,Express,Yes,Yes,29,Credit Card,Annually
2758,32,Male,Socks,Clothing,38,New Hampshire,M,Turquoise,Fall,5.0,No,Free Shipping,Yes,Yes,18,Debit Card,Weekly
1397,65,Male,Dress,Clothing,30,Arkansas,XL,Black,Summer,2.0,No,Next Day Air,Yes,Yes,7,Gift Card,Bi-Weekly
2231,39,Male,Jeans,Clothing,53,Wyoming,XL,Indigo,Winter,1.0,Yes,Express,No,No,3,Apple Pay,Annually
3259,28,Male,Shorts,Clothing,71,Connecticut,L,Violet,Spring,3.0,No,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly
1888,63,Female,Sneakers,Footwear,39,Alaska,M,Orange,Summer,4.0,No,Express,Yes,Yes,41,Debit Card,Bi-Weekly
142,48,Male,Scarf,Accessories,99,Wisconsin,S,Red,Fall,4.0,Yes,Free Shipping,No,No,36,Debit Card,Weekly
2560,21,Male,Blouse,Clothing,44,Louisiana,M,Silver,Fall,1.0,No,2-Day Shipping,Yes,Yes,11,Credit Card,Monthly
2024,58,Male,Blouse,Clothing,96,Pennsylvania,L,White,Summer,4.0,Yes,Free Shipping,Yes,Yes,23,PayPal,Monthly
2086,69,Female,Sandals,Footwear,85,New Jersey,S,Pink,Winter,4.0,No,Next Day Air,Yes,Yes,41,Credit Card,Bi-Weekly
1496,27,Female,Coat,Outerwear,59,Maryland,M,Indigo,Spring,1.0,No,Free Shipping,Yes,Yes,14,Debit Card,Monthly
1346,18,Male,Shoes,Footwear,53,New Hampshire,L,Magenta,Spring,5.0,No,Express,Yes,Yes,49,Credit Card,Annually
1171,40,Female,Boots,Footwear,22,Wyoming,XL,Peach,Spring,1.0,No,Free Shipping,Yes,Yes,8,Credit Card,Annually
292,50,Male,Scarf,Accessories,73,Louisiana,M,Beige,Winter,5.0,No,Express,Yes,Yes,34,Credit Card,Bi-Weekly
311,27,Female,Sandals,Footwear,59,Maine,M,Green,Winter,3.0,Yes,Express,Yes,Yes,43,Debit Card,Monthly
3769,55,Female,Hoodie,Clothing,75,Connecticut,S,Silver,Spring,4.0,No,Free Shipping,Yes,Yes,1,Credit Card,Weekly
1888,39,Male,Handbag,Accessories,42,Massachusetts,L,Violet,Winter,5.0,Yes,Express,No,No,11,Credit Card,Weekly
3034,39,Female,Jacket,Outerwear,83,Oregon,XL,Blue,Summer,4.0,No,Express,No,No,2,Credit Card,Monthly
2287,47,Male,Dress,Clothing,29,Ohio,L,Peach,Winter,5.0,No,Free Shipping,Yes,Yes,39,Debit Card,Weekly
510,43,Male,Coat,Outerwear,74,Alaska,XL,Teal,Summer,4.0,No,Express,Yes,Yes,40,Credit Card,Monthly
238,56,Male,T-shirt,Clothing,72,Kentucky,M,Gray,Spring,5.0,No,2-Day Shipping,Yes,Yes,47,Credit Card,Monthly
9,65,Female,Shirt,Clothing,31,Georgia,L,Teal,Spring,2.0,No,Next Day Air,Yes,Yes,20,Debit Card,Bi-Weekly
1875,65,Male,Socks,Clothing,84,Missouri,S,Black,Winter,3.0,No,Standard,Yes,Yes,27,Debit Card,Monthly
2890,36,Male,Socks,Clothing,66,Pennsylvania,S,Beige,Spring,4.0,Yes,Free Shipping,Yes,Yes,21,Debit Card,Monthly
1183,20,Male,Sneakers,Footwear,76,Oklahoma,M,Silver,Spring,5.0,No,Standard,Yes,Yes,43,Debit Card,Monthly
1802,26,Female,Sunglasses,Accessories,54,Maine,L,Lavender,Spring,3.0,No,Standard,Yes,Yes,17,PayPal,Weekly
3698,26,Male,Belt,Accessories,31,Michigan,XL,Blue,Summer,5.0,No,Free Shipping,No,No,35,Apple Pay,Weekly
1832,49,Female,Jeans,Clothing,69,Georgia,S,Charcoal,Winter,4.0,No,Standard,Yes,Yes,4,Credit Card,Monthly
2305,34,Male,Shorts,Clothing,78,Wisconsin,M,Brown,Summer,4.0,No,Free Shipping,No,No,13,Debit Card,Weekly
3519,39,Female,Backpack,Accessories,20,Tennessee,L,White,Spring,4.0,Yes,Free Shipping,Yes,Yes,42,Debit Card,Monthly
1153,41,Male,Sunglasses,Accessories,99,New Mexico,S,Magenta,Fall,4.0,No,Free Shipping,Yes,Yes,32,Debit Card,Monthly
2635,45,Male,Shorts,Clothing,65,Arkansas,XL,White,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,47,Credit Card,Bi-Weekly
1547,59,Male,Belt,Accessories,53,Louisiana,XL,Olive,Summer,5.0,No,Free Shipping,Yes,Yes,19,Debit Card,Monthly
2141,30,Male,Jewelry,Accessories,91,New Hampshire,L,Turquoise,Winter,2.0,No,Store Pickup,Yes,Yes,43,PayPal,Monthly
3205,59,Female,Handbag,Accessories,92,Idaho,M,Blue,Winter,4.0,Yes,Express,Yes,Yes,16,PayPal,Monthly
3234,38,Female,Pants,Clothing,95,Illinois,XL,Charcoal,Fall,5.0,Yes,Express,No,No,9,Debit Card,Annually
1448,40,Male,Sneakers,Footwear,71,Minnesota,S,Silver,Summer,3.0,No,Free Shipping,Yes,Yes,8,PayPal,Monthly
3236,40,Female,Dress,Clothing,81,Montana,L,Charcoal,Winter,5.0,Yes,Store Pickup,Yes,Yes,3,Apple Pay,Monthly
